Unnamed: 0,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request,constraint,collections_events_type,user,collection_name,collection_logical_name,start_after_collection_ids,vertical_scaling,scheduler,start_time,end_time,average_usage,maximum_usage,random_sample_usage,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cpu_usage_distribution,tail_cpu_usage_distribution,cluster,event,failed
249,297829476018,3,260725669813,2,0,360,221495346314,335,184218202806,"{'cpus': 0.009490966796875, 'memory': 0.0013027191162109375}",[],3,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,QsRYzXDSVqCBzEECAKytCJ0/WlcRIFMO90rDLVzkkiA=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2.0,0.0,25800000000,26100000000,"{'cpus': 0.0006113052368164062, 'memory': 0.00528717041015625}","{'cpus': 0.001392364501953125, 'memory': 0.0052947998046875}","{'cpus': 0.0007009506225585938, 'memory': None}",0.0,0.0024795532226562,2.360443353652954,0.0098194610327482,1.0,"[0.00036621 0.0004425  0.00048447 0.00051212 0.00053883 0.00056458
 0.00059509 0.00064659 0.00075245 0.00083542 0.00122833]","[0.00085449 0.00087643 0.00089359 0.00090981 0.00092697 0.0009594
 0.00099945 0.00104332 0.00113106]",7,FINISH,0
250,1011349219269,3,796037227562,0,0,0,0,11281,225960229261,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,CNFGnjDyQWE8cgdeBVMIpVRstN5mjdFrkhPo739gLzg=,uHCXraDjnbKTvQ3lFoEkkhzOhtNX7OYmiYFAmeNEDGo=,[],1.0,0.0,840898000000,840900000000,"{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': None}",0.0,0.0,,,1.0,[],[],4,FINISH,0
251,1346422758600,3,39516992187,2,0,0,0,1158,62185187,"{'cpus': 0.0026397705078125, 'memory': 0.00021266937255859375}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,WS2kraTQdfsFtOIepw9SIo7ETi2ag8uwy7gt2MrpIe0=,VJ0ExwthLLpbqbyOA77EoNypzEiPYg3mECxUve0GCnY=,[],3.0,0.0,85136000000,85138000000,"{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': None}",0.0002317428588867,0.0,1.417979121208191,0.0033657178282737,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],1,FINISH,0
252,671156704131,4,747154672802,2,0,0,0,0,7366181990,"{'cpus': 0.0149688720703125, 'memory': 0.0088958740234375}",[],4,u2dklBSNqsNLSQL8t4ubqc/Tdg5jCO2VwdPqTLF7RFg=,6iJu67dAe2Gx+XzUi6TzY37OLil2SHQt8fi5L34kPso=,mHDOaXYsWg9omRtT4mw2RNR2s9sy5Wz6i0rUd12M6UA=,[],3.0,0.0,670800000000,671046000000,"{'cpus': 0.001712799072265625, 'memory': 0.0066070556640625}","{'cpus': 0.0135040283203125, 'memory': 0.0080718994140625}","{'cpus': 0.00823974609375, 'memory': None}",0.0073089599609375,0.0001773834228515,2.597042798995972,0.009053093381226,1.0,"[0.00055408 0.00102425 0.00111008 0.00118446 0.00124741 0.00131226
 0.00137711 0.00146866 0.00152779 0.00172234 0.01341248]","[0.00174904 0.001791   0.00184631 0.00195122 0.00289536 0.00895691
 0.00942993 0.00961304 0.00982666]",3,KILL,0
253,2474168873953,3,240053269538,0,0,0,0,54043,210283006028,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,kArjeHbMqIgntVO8FJMgFv73FoV7Owo0gZI02HY4fpc=,7dWpfUjEmw2lPfvkRQ2PbmM1QqJ/m4FVlXkrZqFWzXY=,[],1.0,0.0,2496000000000,2496300000000,"{'cpus': 0.005615234375, 'memory': 0.001102447509765625}","{'cpus': 0.015777587890625, 'memory': 0.0014438629150390625}","{'cpus': 0.000263214111328125, 'memory': None}",0.00262451171875,5.7220458984375e-06,0.9422404170036316,0.00221091019921,1.0,"[0.00014019 0.00016594 0.00020981 0.007164   0.0075531  0.00767517
 0.00776672 0.00785828 0.00793457 0.00804138 0.00871277]","[0.00805664 0.0080719  0.00811768 0.00814819 0.00817871 0.00822449
 0.00827026 0.00831604 0.0085144 ]",5,FINISH,0
254,1004341395863,3,796037227562,0,0,0,0,24078,13789723058,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,CNFGnjDyQWE8cgdeBVMIpVRstN5mjdFrkhPo739gLzg=,uHCXraDjnbKTvQ3lFoEkkhzOhtNX7OYmiYFAmeNEDGo=,[],1.0,0.0,840898000000,840900000000,"{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': None}",0.0,0.0,,,1.0,[],[],4,FINISH,0
255,1090771842859,3,25911627449,2,0,0,0,1565,16457934679,"{'cpus': 0.001773834228515625, 'memory': 0.00023555755615234375}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3.0,0.0,526070000000,526072000000,"{'cpus': 0.0, 'memory': 7.62939453125e-06}","{'cpus': 0.0, 'memory': 7.62939453125e-06}","{'cpus': 0.0, 'memory': None}",0.0002355575561523,9.5367431640625e-07,5.719821929931641,0.0249651167541742,1.0,"[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07]","[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07]",2,FINISH,0
256,1561872514317,0,285748468709,0,0,0,0,52759,85518728,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,e61iukc9Lpk3sIpYCVFGMrDE2p6RyCy0sz/GvTKEP9E=,7dWpfUjEmw2lPfvkRQ2PbmM1QqJ/m4FVlXkrZqFWzXY=,[],1.0,0.0,1837568000000,1837569000000,"{'cpus': 0.0, 'memory': 9.441375732421875e-05}","{'cpus': 0.0, 'memory': 9.441375732421875e-05}","{'cpus': 0.0, 'memory': None}",0.00262451171875,6.67572021484375e-06,,,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],7,ENABLE,0
257,1494134845657,6,384929736739,0,0,105,0,674,573268344,"{'cpus': 0.003696441650390625, 'memory': 0.00650787353515625}",[],6,w6tY738j09p+nPRrYXAINcn3et3JZ/SeGH9SkWhGCrY=,4eBE24FItQxWs1AFtq9kbOOZ5wS1J9JjzRP88IF2kpI=,eD2qyc911BpRKDut21BuARcetOpnUDAowWZ+ECWMNPA=,[],2.0,1.0,1493984000000,1494000000000,"{'cpus': 0.01068115234375, 'memory': 0.0017414093017578125}","{'cpus': 0.01983642578125, 'memory': 0.002307891845703125}","{'cpus': 0.00396728515625, 'memory': None}",0.0065078735351562,3.4332275390625e-05,,,1.0,"[1.90734863e-05 6.69479370e-04 3.36456299e-03 5.59997559e-03
 6.70623779e-03 8.65173340e-03 9.76562500e-03 1.12304688e-02
 1.42974854e-02 1.89514160e-02 1.98669434e-02]","[0.01937866 0.01947021 0.01953125 0.0196228  0.01968384 0.01986694
 0.01986694 0.01986694 0.01986694]",1,SCHEDULE,0
258,0,2,52536205429,3,1,200,0,523,20726602563,"{'cpus': 0.0457763671875, 'memory': 0.0119171142578125}",[],2,5ON8vKjaj5JMnQgrRlt3Mi0pz74oc4DwNarPAXuJhmw=,i8agee1ObwdrT7tIKBM5MWfNtCaRYqzq08ypSLLGLG4=,A1dCETks3yE49QM/yg60L8KLOfZaog7TjNgJV0N19xU=,[],1.0,0.0,288900000000,289200000000,"{'cpus': 0.01617431640625, 'memory': 0.0083770751953125}","{'cpus': 0.0567626953125, 'memory': 0.008392333984375}","{'cpus': 0.01708984375, 'memory': None}",0.0118560791015625,0.0003566741943359,,,1.0,"[0.00917053 0.01307678 0.01397705 0.01452637 0.01495361 0.01557922
 0.0161438  0.01690674 0.01785278 0.02001953 0.03030396]","[0.02023315 0.02041626 0.02062988 0.02090454 0.02154541 0.0222168
 0.02438354 0.02523804 0.02597046]",2,FAIL,1
259,2024333776583,3,25911621841,2,0,0,0,2423,91351037,"{'cpus': 0.0025634765625, 'memory': 0.00024318695068359375}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,WS2kraTQdfsFtOIepw9SIo7ETi2ag8uwy7gt2MrpIe0=,VJ0ExwthLLpbqbyOA77EoNypzEiPYg3mECxUve0GCnY=,[],3.0,0.0,1565315000000,1565317000000,"{'cpus': 0.000270843505859375, 'memory': 7.62939453125e-05}","{'cpus': 0.00041484832763671875, 'memory': 7.62939453125e-05}","{'cpus': 0.0003414154052734375, 'memory': None}",0.0002717971801757,9.5367431640625e-06,,,1.0,"[0.         0.         0.         0.         0.         0.0002079
 0.00041485 0.00041485 0.00041485 0.00041485 0.00041485]","[0.00041485 0.00041485 0.00041485 0.00041485 0.00041485 0.00041485
 0.00041485 0.00041485 0.00041485]",2,FINISH,0
260,527385205521,6,294470514509,3,1,200,0,241,10632614507,"{'cpus': 0.06591796875, 'memory': 0.009765625}",[],6,jsKym0L3FlvkFQzZZHyht9i+Vm6XTsY2YzZj4/sDi9g=,St0VdhwYaGG/Hb+lGvo4e6qMuZIw7V8T88PrsCzE0cw=,G3GisqyQJcQNQE6mas79xnhZsDHcs0fL0vm6WqVw098=,[],2.0,0.0,1343400000000,1343700000000,"{'cpus': 0.026397705078125, 'memory': 0.0016994476318359375}","{'cpus': 0.04913330078125, 'memory': 0.001705169677734375}","{'cpus': 0.024749755859375, 'memory': None}",0.009765625,0.0004358291625976,,,1.0,"[0.01901245 0.02249146 0.02362061 0.02441406 0.025177   0.02633667
 0.02709961 0.02798462 0.02896118 0.03027344 0.03601074]","[0.03045654 0.03082275 0.03118896 0.03143311 0.03173828 0.03253174
 0.03314209 0.03375244 0.0345459 ]",8,SCHEDULE,0
261,723622816016,1,346556401280,1,0,103,0,2458,19269078703,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}",[],1,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,9CN0XhKlXssUPaH7dh0fXYJ2pKJQBkhWP4VNkHaxYAU=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2.0,1.0,708228000000,708231000000,"{'cpus': 0.001049041748046875, 'memory': 6.580352783203125e-05}","{'cpus': 0.013275146484375, 'memory': 6.961822509765625e-05}","{'cpus': 0.0047454833984375, 'memory': None}",0.0104217529296875,2.86102294921875e-06,0.9983146786689758,0.0028721294365823,1.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.90162659e-03
 1.90162659e-03 1.90162659e-03 1.90162659e-03]","[0.00190163 0.00190163 0.00190163 0.00190163 0.00190163 0.00190163
 0.00190163 0.00190163 0.00190163]",6,EVICT,0
262,2082470881415,3,11501329872,3,0,200,0,221,7759378709,"{'cpus': 0.024688720703125, 'memory': 0.0029296875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,a4VLesKdgAr7NlIeVo27DSutusC0A4gsNjsqa2Dcjdw=,fySqWdVJULL8t/IUDxCoDPIH8YXBiQukd9a9httitoQ=,kLePNU00RRyHy8EOqD2lVPm8vmhvVBXBgB6Xv9n2wkA=,[],1.0,0.0,2270100000000,2270400000000,"{'cpus': 0.0322265625, 'memory': 0.0009784698486328125}","{'cpus': 0.09375, 'memory': 0.0012874603271484375}","{'cpus': 0.004791259765625, 'memory': None}",0.0029296875,0.0005121231079101,0.5970869064331055,0.0035165753215551,1.0,"[0.00010014 0.00660706 0.01361084 0.01956177 0.02337646 0.02774048
 0.0324707  0.03936768 0.05224609 0.06555176 0.09362793]","[0.06689453 0.06811523 0.06994629 0.07080078 0.07177734 0.07348633
 0.07714844 0.07824707 0.08337402]",6,FINISH,0
263,73804127265,5,455759122797,2,0,103,0,1848,92463598,"{'cpus': 0.00717926025390625, 'memory': 0.00722503662109375}","[{'name': 'UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=', 'value': '0', 'relation': 3}]",5,jMPyy1J+llk+8TriTcy00915YMXBigMxFuIP9DfF+OQ=,ph95vkcYgELYEh6zD1MswHCtAEdn7PHgPn56DE0Ker8=,7t4i0BSHtJDKUoULoyh0LI2KyQf96Cyu4nFe46hjuVM=,[],2.0,1.0,93000000000,93300000000,"{'cpus': 0.003765106201171875, 'memory': 0.00522613525390625}","{'cpus': 0.008453369140625, 'memory': 0.0052337646484375}","{'cpus': 0.000972747802734375, 'memory': None}",0.0072250366210937,0.0004892349243164,1.4197988510131836,0.0114730317145586,1.0,"[0.00057888 0.00263214 0.00307083 0.00333786 0.00358582 0.00379562
 0.00399017 0.00418091 0.00448608 0.00491333 0.00668335]","[0.00496674 0.00502014 0.00508881 0.00517273 0.0052948  0.00564575
 0.00578308 0.00603485 0.0065155 ]",2,LOST,0
264,1729276668277,3,14423004927,2,0,0,0,1690,18541715617,"{'cpus': 0.0011272430419921875, 'memory': 0.0002002716064453125}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3.0,0.0,1979700000000,1980000000000,"{'cpus': 0.00022029876708984375, 'memory': 9.250640869140625e-05}","{'cpus': 0.0006465911865234375, 'memory': 0.000102996826171875}","{'cpus': 0.0002117156982421875, 'memory': None}",0.0001955032348632,9.5367431640625e-07,2.00830340385437,0.0071363286115229,1.0,"[3.52859497e-05 5.05447388e-05 9.44137573e-05 1.80244446e-04
 1.99317932e-04 2.18391418e-04 2.38418579e-04 2.59399414e-04
 3.29017639e-04 3.78608704e-04 6.46591187e-04]","[0.00038242 0.00038624 0.00039005 0.00039387 0.0004015  0.00041866
 0.00043488 0.00046253 0.00052834]",5,FINISH,0
265,2473163710435,1,823800290622,1,0,105,0,859,463297382468,"{'cpus': 0.00994873046875, 'memory': 0.187744140625}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",1,55OBkge0TdwJ8JGd2ZQyqWmOalmz1ZMCWIvJXzeQBic=,TWWo6QILpyBtm1ctyXAeY7c2FqHwylTyhv8PRIBU8QE=,pzwrtxtCq8FwfLdPfScqR2+dIYj/VUbOM/2Eg6OjiGk=,[],2.0,1.0,2470193000000,2470197000000,"{'cpus': 0.00012493133544921875, 'memory': 0.0005731582641601562}","{'cpus': 0.00027179718017578125, 'memory': 0.0005731582641601562}","{'cpus': 0.000209808349609375, 'memory': None}",0.1009521484375,0.0005617141723632,,,1.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 4.76837158e-06
 1.33514404e-05 2.19345093e-05 3.05175781e-05 4.00543213e-05
 2.71797180e-04 2.71797180e-04 2.71797180e-04]","[0.0002718 0.0002718 0.0002718 0.0002718 0.0002718 0.0002718 0.0002718
 0.0002718 0.0002718]",4,EVICT,0
266,565518683389,3,128073966478,2,0,0,0,2853,291557825,"{'cpus': 0.002597808837890625, 'memory': 0.0002231597900390625}","[{'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Kgq16taSOgd2w4MdPfzHClxQoBcDdY4+DwIKKSewaHM=', 'relation': 1}]",3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3.0,0.0,115800000000,116041000000,"{'cpus': 0.0017452239990234375, 'memory': 0.000152587890625}","{'cpus': 0.00485992431640625, 'memory': 0.00018310546875}","{'cpus': 0.00115966796875, 'memory': None}",0.000227928161621,0.0,,,1.0,"[0.00073814 0.00110626 0.00127411 0.00144958 0.00167274 0.0018158
 0.00191307 0.00200653 0.00212097 0.00231552 0.00352478]","[0.00234222 0.00236511 0.00239182 0.00241852 0.00251389 0.00257492
 0.00263977 0.00269699 0.00288773]",3,FINISH,0
267,1457053924814,6,755686677250,0,0,105,0,8657,145092612829,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2.0,1.0,1447200000000,1447500000000,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.0032501220703125,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
268,0,0,56150543601,0,0,103,0,6706,21888938489,"{'cpus': 0.00519561767578125, 'memory': 0.00243377685546875}",[],0,f1agrBDO8vPOWqVOfdXzjn/FXlIpWCAleZE0kZwR9Dw=,5p2tUO68LOAqyGME692GxMnqjZlUrsuj4KrRNHgf0Mk=,KGehjKSmT1xL1oGWVONOQWq4FRqB0McMkspwwnadCyk=,[],1.0,1.0,784800000000,785100000000,"{'cpus': 0.0001239776611328125, 'memory': 0.0004711151123046875}","{'cpus': 0.000553131103515625, 'memory': 0.00047206878662109375}","{'cpus': 9.918212890625e-05, 'memory': None}",0.000889778137207,2.384185791015625e-05,3.43047308921814,0.0142686106264591,1.0,"[7.82012939e-05 9.15527344e-05 9.72747803e-05 1.02043152e-04
 1.07765198e-04 1.13487244e-04 1.18255615e-04 1.23977661e-04
 1.29699707e-04 1.57356262e-04 5.76972961e-04]","[0.00016212 0.00016785 0.00017262 0.00019169 0.00033092 0.00037003
 0.00039673 0.00042248 0.00046253]",2,ENABLE,0
269,723622816016,1,346556401280,1,0,103,0,13344,183596588708,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}",[],1,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,9CN0XhKlXssUPaH7dh0fXYJ2pKJQBkhWP4VNkHaxYAU=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2.0,1.0,708228000000,708231000000,"{'cpus': 0.001049041748046875, 'memory': 6.580352783203125e-05}","{'cpus': 0.013275146484375, 'memory': 6.961822509765625e-05}","{'cpus': 0.0047454833984375, 'memory': None}",0.0104217529296875,2.86102294921875e-06,0.9983146786689758,0.0028721294365823,1.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.90162659e-03
 1.90162659e-03 1.90162659e-03 1.90162659e-03]","[0.00190163 0.00190163 0.00190163 0.00190163 0.00190163 0.00190163
 0.00190163 0.00190163 0.00190163]",6,EVICT,0
270,2603872517593,2,278143657170,2,0,360,221495320753,825,282474454095,"{'cpus': 0.01629638671875, 'memory': 0.0013027191162109375}",[],2,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,a5pUzhFL6WbUlD9X1y/1KhZV6/lOkQzFZx1++w1TtQI=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,1791000000000,1791300000000,"{'cpus': 0.04730224609375, 'memory': 0.0150909423828125}","{'cpus': 0.14697265625, 'memory': 0.0174560546875}","{'cpus': 0.07080078125, 'memory': None}",0.0,0.0001087188720703,0.7406014800071716,0.0054573910310864,1.0,"[0.00056458 0.01142883 0.02111816 0.02972412 0.03613281 0.04498291
 0.05627441 0.06799316 0.0760498  0.08117676 0.09069824]","[0.08190918 0.08227539 0.08251953 0.08288574 0.08325195 0.08374023
 0.08435059 0.08508301 0.08630371]",7,FAIL,1
271,0,0,2399970864,3,0,200,2399969941,4570,2272276147,"{'cpus': 0.00405120849609375, 'memory': 0.001953125}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,HPPQSI0kZzeIvGJBaRD/DqDVKFEVdFseri0QSt2QEqM=,bX46tORbo3UZJZlGYLiPLGZw4TXBNYfAajTjFZcUdSk=,hPCrfFCmwYkhnRTAc+FXXJ9+LriSJhGNi137guVN/RU=,[],1.0,0.0,1813500000000,1813800000000,"{'cpus': 0.0005779266357421875, 'memory': 0.0010986328125}","{'cpus': 0.003078460693359375, 'memory': 0.001102447509765625}","{'cpus': 0.0006875991821289062, 'memory': None}",0.0,0.0003385543823242,2.237971782684326,0.0130750555545091,1.0,"[0.00039673 0.00044537 0.00046158 0.00047874 0.00049877 0.00051975
 0.00055122 0.00059128 0.00064373 0.0007515  0.00161552]","[0.00077057 0.00078869 0.00083923 0.00086594 0.00089455 0.00092888
 0.00101662 0.00108147 0.0014534 ]",6,ENABLE,0
272,2578660241562,0,330587213089,2,0,360,330587120885,1036,24270689586,"{'cpus': 0.01947021484375, 'memory': 0.0013027191162109375}",[],0,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,uh9Nz09glsbijE3bGdPuO3moWc4AKW+ndg9KrChNZO0=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,943800000000,944100000000,"{'cpus': 0.03814697265625, 'memory': 0.019989013671875}","{'cpus': 0.091796875, 'memory': 0.020477294921875}","{'cpus': 0.03375244140625, 'memory': None}",0.0,0.0024681091308593,1.0194332599639893,0.0018586124060675,1.0,"[0.01028442 0.02087402 0.02432251 0.02661133 0.02944946 0.03460693
 0.04058838 0.05078125 0.05566406 0.05786133 0.07116699]","[0.05828857 0.05871582 0.05938721 0.06097412 0.06195068 0.06347656
 0.06469727 0.06860352 0.0703125 ]",1,ENABLE,0
273,2454737634057,2,385353435000,1,0,105,0,4424,3219912351,"{'cpus': 0.00440216064453125, 'memory': 0.00572967529296875}","[{'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'nsVToBS+A6OxC3chTygnhJKlHYtRAPGZzuHQayemweE=', 'relation': 1}]",2,PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,ZTYfjQjExFKgJHMbLRgVH25JtmlEeX/VF3WyeTrwMck=,EeR1/mOLfUwmAJ0c+0ptJjkcUwlAOc8Acc3huiRpqO0=,[],2.0,1.0,1896900000000,1897200000000,"{'cpus': 0.00032138824462890625, 'memory': 0.003894805908203125}","{'cpus': 0.0059661865234375, 'memory': 0.0039215087890625}","{'cpus': 0.0005550384521484375, 'memory': None}",0.006011962890625,0.000248908996582,1.2432059049606323,0.0040569393895566,1.0,"[0.00020218 0.00021935 0.00022602 0.0002327  0.00023842 0.00024509
 0.00025082 0.00025749 0.00026321 0.00031948 0.00598145]","[0.00034618 0.00040722 0.00053692 0.00055885 0.00058079 0.00060272
 0.00063229 0.00070667 0.00457764]",1,FAIL,1
274,168398937898,6,770544940169,3,1,107,0,14,14139142358,"{'cpus': 0.09716796875, 'memory': 0.02618408203125}",[],6,LfMiRsRHCK1+fy9sdv90tJLMGIbeT6Ohdnr4r3nt4I4=,tRzJWzY0xSV560im5q7pXJVhyLzWqFmKu1ACFZxpxWk=,QcnsTCEs7HdmBdOA25XZvfxylYLRh+kKpDqIF0YDhEY=,[],1.0,1.0,435900000000,436200000000,"{'cpus': 7.915496826171875e-05, 'memory': 0.0198974609375}","{'cpus': 0.00037288665771484375, 'memory': 0.0198974609375}","{'cpus': 7.152557373046875e-05, 'memory': None}",0.02618408203125,0.0016498565673828,,,1.0,"[5.62667847e-05 6.00814819e-05 6.38961792e-05 6.77108765e-05
 7.15255737e-05 7.53402710e-05 7.91549683e-05 8.29696655e-05
 8.67843628e-05 1.15394592e-04 3.73840332e-04]","[0.00012016 0.00012398 0.00012779 0.00013256 0.000144   0.0001564
 0.00016785 0.00018501 0.00021172]",4,SCHEDULE,0
275,0,0,106401189869,0,0,105,0,102,53767998828,"{'cpus': 0.00554656982421875, 'memory': 0.00650787353515625}",[],0,qv8zeraFG1usfUNhZH06FZGARz3s4X70Ctaz4Wxts7o=,lKHOdB6PjNDxaXI7erqSS22utPL3iRJ5bF4uPWradkQ=,bhnYjx97zTZA15QKD6f/jr05ZlWDwW3bGsOAATE+Okc=,[],2.0,1.0,2310900000000,2311200000000,"{'cpus': 0.0004367828369140625, 'memory': 0.0015430450439453125}","{'cpus': 0.00345611572265625, 'memory': 0.00154876708984375}","{'cpus': 0.0005578994750976562, 'memory': None}",0.1767578125,0.0002574920654296,4.91986894607544,0.028432099148631,0.9900000095367432,"[0.00022984 0.00025272 0.00027466 0.00029373 0.00031662 0.00034714
 0.00037479 0.00041008 0.00052357 0.00063229 0.00345612]","[0.00064182 0.00065136 0.0006628  0.00069427 0.00083256 0.00100708
 0.00152016 0.00177765 0.00226974]",1,ENABLE,0
